from_hei,to_hei,n
F  MARSEIL84,UK SOUTHAM01,3
F  NANCY43,A  WIEN01,1
F  NANCY43,CZ PRAHA07,2
F  NANCY43,D  BAYREUT01,1
F  NANCY43,D  BERLIN13,1
F  NANCY43,D  FREIBUR01,1
F  NANCY43,D  LEIPZIG01,4
F  NANCY43,D  MARBURG01,3
F  NANCY43,D  MUNCHEN01,1
F  NANCY43,D  POTSDAM01,1
F  NANCY43,D  SAARBRU01,3
F  NANCY43,DK ARHUS01,2
F  NANCY43,E  BARCELO15,2
F  NANCY43,E  CORDOBA01,1
F  NANCY43,E  GRANADA01,1
F  NANCY43,E  MALAGA01,2
F  NANCY43,E  MURCIA01,1
F  NANCY43,E  SANTIAG01,4
F  NANCY43,E  SEVILLA01,2
F  NANCY43,E  VALENCI01,3
F  NANCY43,I  CATANIA01,1
F  NANCY43,I  FIRENZE01,1
F  NANCY43,I  LECCE01,3
F  NANCY43,I  ROMA01,1
F  NANCY43,PL KRAKOW01,2
F  NANCY43,PL LUBLIN01,3
F  NANCY43,UK BIRMING02,6
F  NANCY43,UK EXETER01,1
F  NANCY43,UK NEWCAST01,7
F  NANCY43,UK NORWICH01,2
F  NANTES01,A  GRAZ01,3
F  NANTES01,A  INNSBRU01,1
F  NANTES01,CH BERN01,1
F  NANTES01,CZ PRAHA07,3
F  NANTES01,D  BERLIN01,1
F  NANTES01,D  BREMEN01,4
F  NANTES01,D  DRESDEN02,1
F  NANTES01,D  DUSSELD01,4
F  NANTES01,D  MUNCHEN01,2
F  NANTES01,D  ROSTOCK01,7
F  NANTES01,D  SAARBRU01,3
F  NANTES01,E  BADAJOZ01,8
F  NANTES01,E  BARCELO02,2
F  NANTES01,E  MADRID04,3
F  NANTES01,E  SEVILLA01,6
F  NANTES01,E  VALLADO01,3
F  NANTES01,E  ZARAGOZ01,7
F  NANTES01,HU BUDAPES01,1
F  NANTES01,I  CAGLIAR01,2
F  NANTES01,I  FIRENZE01,2
F  NANTES01,I  GENOVA01,10
F  NANTES01,I  LECCE01,11
F  NANTES01,I  NAPOLI01,3
F  NANTES01,I  PADOVA01,1
F  NANTES01,I  PALERMO01,1
F  NANTES01,I  PISA01,1
F  NANTES01,I  ROMA01,1
F  NANTES01,I  SIENA01,2
F  NANTES01,I  TRIESTE01,2
F  NANTES01,IRLCORK01,1
F  NANTES01,IRLLIMERIC01,2
F  NANTES01,N  TROMSO01,4
F  NANTES01,NL AMSTERD01,2
F  NANTES01,NL LEIDEN01,1
F  NANTES01,P  BRAGA01,1
F  NANTES01,PL WARSZAW01,2
F  NANTES01,PL WROCLAW01,1
F  NANTES01,RO CLUJNAP01,3
F  NANTES01,SF JYVASKY01,2
F  NANTES01,SF TURKU01,3
F  NANTES01,UK BANGOR01,3
F  NANTES01,UK BIRMING02,3
F  NANTES01,UK CARDIFF01,12
F  NANTES01,UK EDINBUR01,2
F  NANTES01,UK EDINBUR02,2
F  NANTES01,UK EXETER01,4
F  NANTES01,UK LEEDS01,3
F  NANTES01,UK PLYMOUT01,2
F  NICE01,D  KONSTAN01,1
F  NICE01,DK ODENSE01,1
F  NICE01,E  GRANADA01,1
F  NICE01,E  MADRID04,1
F  NICE01,E  SALAMAN02,1
F  NICE01,E  SEVILLA01,2
F  NICE01,I  BOLOGNA01,2
F  NICE01,I  COSENZA01,1
F  NICE01,I  FIRENZE01,2
F  NICE01,I  GENOVA01,1
F  NICE01,I  MILANO01,1
F  NICE01,I  MILANO03,2
F  NICE01,I  NAPOLI01,1
F  NICE01,I  ROMA02,2
F  NICE01,I  TORINO01,1
F  NICE01,IRLDUBLIN01,2
F  NICE01,IRLGALWAY01,3
F  NICE01,IS REYKJAV01,1
F  NICE01,NL UTRECHT01,1
F  NICE01,UK CANTERB01,1
F  NICE01,UK GLASGOW01,2
F  NICE01,UK NORWICH01,2
F  PARIS005,E  MADRID04,1
F  PARIS005,SF HELSINK01,1
F  PARIS007,A  GRAZ01,2
F  PARIS007,CZ PRAHA07,3
F  PARIS007,D  BERLIN01,2
F  PARIS007,D  BERLIN13,3
F  PARIS007,D  BIELEFE01,3
F  PARIS007,D  BREMEN01,1
F  PARIS007,D  FREIBUR01,2
F  PARIS007,D  KONSTAN01,2
F  PARIS007,D  MAINZ01,1
F  PARIS007,D  SAARBRU01,1
F  PARIS007,DK KOBENHA01,1
F  PARIS007,E  BARCELO15,1
F  PARIS007,E  MADRID03,7
F  PARIS007,E  MADRID04,2
F  PARIS007,E  MADRID14,2
F  PARIS007,E  SALAMAN02,2
F  PARIS007,E  SEVILLA01,1
F  PARIS007,I  BOLOGNA01,9
F  PARIS007,I  FIRENZE01,1
F  PARIS007,IRLDUBLIN01,5
F  PARIS007,IRLLIMERIC01,3
F  PARIS007,NL AMSTERD01,1
F  PARIS007,NL UTRECHT01,1
F  PARIS007,UK BIRMING02,4
F  PARIS007,UK CANTERB01,3
F  PARIS007,UK COVENTR01,2
F  PARIS007,UK EDINBUR01,2
F  PARIS007,UK LEICEST01,4
F  PARIS007,UK LIVERPO01,1
F  PARIS007,UK NEWCAST01,2
F  PARIS007,UK NORWICH01,2
F  PARIS007,UK NOTTING01,5
F  PARIS012,CZ PRAHA07,3
F  PARIS012,D  MUNCHEN01,1
F  PARIS012,E  SALAMAN02,3
F  PARIS012,UK BELFAST01,3
F  PARIS012,UK BIRMING02,5
F  POITIER01,CZ PRAHA07,4
F  POITIER01,D  ERLANGE01,1
F  POITIER01,D  LEIPZIG01,2
F  POITIER01,D  MARBURG01,1
F  POITIER01,D  ROSTOCK01,1
F  POITIER01,E  BARCELO01,1
F  POITIER01,E  BARCELO02,1
F  POITIER01,E  CORDOBA01,3
F  POITIER01,E  GRANADA01,3
F  POITIER01,E  MADRID14,1
F  POITIER01,E  MALAGA01,2
F  POITIER01,E  MURCIA01,2
F  POITIER01,E  OVIEDO01,2
F  POITIER01,E  SALAMAN02,3
F  POITIER01,E  VALENCI01,3
F  POITIER01,E  ZARAGOZ01,2
F  POITIER01,I  BOLOGNA01,3
F  POITIER01,I  PAVIA01,2
F  POITIER01,I  ROMA01,1
F  POITIER01,I  ROMA02,2
F  POITIER01,I  SALERNO01,1
F  POITIER01,I  TORINO01,1
F  POITIER01,IRLGALWAY01,1
F  POITIER01,N  OSLO01,2
F  POITIER01,NL LEIDEN01,1
F  POITIER01,P  COIMBRA01,2
F  POITIER01,PL KRAKOW01,1
F  POITIER01,PL WARSZAW01,3
F  POITIER01,S  UPPSALA01,1
F  POITIER01,SF HELSINK01,4
F  POITIER01,UK BELFAST01,2
F  POITIER01,UK BIRMING02,2
F  POITIER01,UK BRISTOL01,7
F  POITIER01,UK CAMBRID01,1
F  POITIER01,UK CANTERB01,5
F  POITIER01,UK GLASGOW01,3
F  POITIER01,UK LONDON017,3
F  POITIER01,UK MANCHES01,2
F  POITIER01,UK READING01,1
F  RENNES01,D  BERLIN02,1
F  RENNES01,DK KOBENHA01,1
F  RENNES01,I  GENOVA01,1
F  RENNES01,IRLCORK01,1
F  STRASBO48,B  ANTWERP01,1
F  STRASBO48,D  BERLIN13,1
F  STRASBO48,D  HEIDELB01,1
F  STRASBO48,D  MAINZ01,1
F  STRASBO48,D  REGENSB01,1
F  STRASBO48,D  TUBINGE01,1
F  STRASBO48,DK ARHUS01,2
F  STRASBO48,DK KOBENHA01,1
F  STRASBO48,E  BARCELO01,1
F  STRASBO48,E  CIUDA-R01,1
F  STRASBO48,E  MADRID03,1
F  STRASBO48,E  MALAGA01,3
F  STRASBO48,E  MURCIA01,4
F  STRASBO48,E  SEVILLA01,1
F  STRASBO48,E  VALENCI01,1
F  STRASBO48,E  VIGO01,1
F  STRASBO48,I  MILANO03,1
F  STRASBO48,I  PERUGIA01,1
F  STRASBO48,IRLCORK01,4
F  STRASBO48,IRLDUBLIN01,3
F  STRASBO48,NL AMSTERD01,1
F  STRASBO48,NL NIJMEGE01,3
F  STRASBO48,PL LUBLIN01,1
F  STRASBO48,SF OULU01,1
F  STRASBO48,TR ISTANBU05,2
F  STRASBO48,UK BIRMING02,2
F  STRASBO48,UK CARDIFF01,1
F  STRASBO48,UK EDINBUR01,2
F  STRASBO48,UK GLASGOW01,1
F  STRASBO48,UK LEICEST01,3
F  STRASBO48,UK SOUTHAM01,2
F  TOURS01,CZ PRAHA07,2
F  TOURS01,D  BERLIN01,1
F  TOURS01,D  BOCHUM01,11
F  TOURS01,E  BARCELO01,1
F  TOURS01,E  CORDOBA01,2
F  TOURS01,E  GRANADA01,4
F  TOURS01,E  MALAGA01,1
F  TOURS01,E  MURCIA01,2
F  TOURS01,E  VALENCI01,4
F  TOURS01,E  VALLADO01,1
F  TOURS01,I  BOLOGNA01,7
F  TOURS01,I  CATANIA01,2
F  TOURS01,I  FIRENZE01,3
F  TOURS01,I  NAPOLI01,1
F  TOURS01,I  PALERMO01,1
F  TOURS01,I  PARMA01,2
F  TOURS01,I  SIENA01,1
F  TOURS01,I  TORINO01,1
F  TOURS01,IRLCORK01,3
F  TOURS01,IRLDUBLIN01,1
F  TOURS01,NL GRONING01,2
F  TOURS01,NL NIJMEGE01,1
F  TOURS01,P  COIMBRA01,1
F  TOURS01,UK BELFAST01,1
F  TOURS01,UK DURHAM01,4
F  TOURS01,UK EDINBUR02,2
F  TOURS01,UK LONDON029,1
F  TOURS01,UK LONDON031,8
F  TOURS01,UK NEWCAST01,6
F  TOURS01,UK SHEFFIE01,1
F  TOURS01,UK YORK01,1
HR ZAGREB01,A  GRAZ01,1
HR ZAGREB01,A  WIEN01,2
HR ZAGREB01,CZ PRAHA07,2
HR ZAGREB01,D  BERLIN13,2
HR ZAGREB01,D  HAMBURG01,1
HR ZAGREB01,D  HEIDELB01,2
HR ZAGREB01,D  JENA01,1
HR ZAGREB01,D  MAINZ01,2
HR ZAGREB01,D  MUNCHEN01,1
HR ZAGREB01,D  REGENSB01,2
HR ZAGREB01,D  SAARBRU01,1
HR ZAGREB01,E  CIUDA-R01,1
HR ZAGREB01,E  MADRID03,3
HR ZAGREB01,HU BUDAPES01,1
